id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
7,42075E+17;Rental unit in Barcelona · ★4.97 · 1 bedroom · 1 bed · 1 shared bath;323137504;Ela;Ciutat Vella;el Barri Gòtic;4.138.103;217.738;Private room;100;4;39;06/06/2023;5.27;2;109;39;Exempt
7,30957E+17;casa particular in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath;395918218;Aleksandra;Eixample;la Dreta de l'Eixample;41.385.828.339.283.200;21.675.532.545.061.900;Private room;93;2;12;25/05/2023;4.04;1;299;12;
7,33583E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;357946540;Enter;Eixample;la Sagrada Família;4.140.338.961.422.220;21.800.801.785.696.300;Private room;27;33;0;;;138;328;0;
7,3097E+17;Vacation home in Barcelona · 1 bedroom · 1 bed · 1 shared bath;211947191;Je;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.735;217.597;Private room;110;31;0;;;1;15;0;
7,31045E+17;Serviced apartment in Barcelona · 3 bedrooms · 4 beds · 1 bath;10704;Weflating;Horta-Guinardó;el Baix Guinardó;4.141.034;217.258;Entire home/apt;190;2;2;27/01/2023;0.26;31;293;2;HUTB-000607
7,42415E+17;Rental unit in Barcelona · ★4.0 · 1 bedroom · 1 bed · 2 shared baths;436639766;Artur;Eixample;Sant Antoni;413.756;216.439;Private room;72;1;10;25/05/2023;1.49;9;178;10;
7,3366E+17;Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath;61297251;Javier;Sant Martí;el Poblenou;414.031.268;22.080.047;Entire home/apt;140;32;1;12/01/2023;0.20;2;231;1;Exempt
7,31046E+17;Rental unit in Barcelona · ★4.89 · 2 bedrooms · 3 beds · 2 baths;14162823;Eike;Eixample;Sant Antoni;4.137.909;215.579;Entire home/apt;431;1;35;03/06/2023;4.27;6;231;35;HUTB-001765
7,34052E+17;Loft in Barcelona · ★New · 1 bedroom · 1 bed · 1 private bath;90342632;Victoria;Sants-Montjuïc;Sants;41.374.731.307.708.300;21.364.566.473.100.500;Private room;30;31;0;;;1;362;0;
7,31055E+17;Serviced apartment in Barcelona · ★3.78 · 1 bedroom · 1 bed · 1 bath;10704;Weflating;Horta-Guinardó;el Guinardó;4.141.242;217.409;Entire home/apt;155;2;9;18/03/2023;1.11;31;238;9;HUTB-000613
7,42434E+17;Condo in Barcelona · 2 bedrooms · 2 beds · 2 baths;4116292;Lionel;Ciutat Vella;el Barri Gòtic;4.137.852.141.829.740;21.766.364.147.595.100;Entire home/apt;250;3;0;;;1;33;0;Exempt
7,34574E+17;Rental unit in Barcelona · 4 bedrooms · 5 beds · 2 baths;3556337;Alejandro;Eixample;el Fort Pienc;413.958.245;21.806.807;Entire home/apt;115;32;1;27/12/2022;0.18;35;126;1;Exempt
7,34642E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath;10547296;Flateli;Sant Martí;el Poblenou;4.140.314;219.952;Entire home/apt;95;32;1;19/03/2023;0.36;49;275;1;Exempt
7,31094E+17;Rental unit in Barcelona · ★4.78 · 1 bedroom · 1 bed · 1 shared bath;25961609;Cristian;Horta-Guinardó;el Guinardó;4.141.542;217.753;Private room;98;4;9;07/06/2023;1.17;1;343;9;
7,31149E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;357946540;Enter;Sant Andreu;Sant Andreu;41.434.065.365.583.700;21.926.861.169.650.000;Private room;20;33;0;;;138;316;0;
7,34644E+17;Hotel in Barcelona · 1 bedroom · 2 beds · 1 private bath;483006743;Chi;Eixample;la Nova Esquerra de l'Eixample;413.792.074;2.154.238;Private room;206;1;1;26/01/2023;0.22;6;340;1;Exempt
7,31154E+17;casa particular in Barcelona · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths;461265628;Ignacio Javier;Eixample;el Fort Pienc;4.140.079;218.001;Private room;136;1;17;05/06/2023;2.29;2;356;17;
7,42435E+17;Rental unit in Barcelona · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths;367041953;Maria;Eixample;la Nova Esquerra de l'Eixample;4.138.066;214.871;Private room;86;1;12;24/05/2023;1.63;21;331;12;
7,42504E+17;Rental unit in Barcelona · ★4.50 · 2 bedrooms · 2 beds · 1 bath;1391607;Aline I Andrea;Sants-Montjuïc;el Poble Sec;4.137.424;215.837;Entire home/apt;183;3;18;01/06/2023;2.61;118;57;18;HUTB-085317
7,34675E+17;Rental unit in Barcelona · ★4.63 · 2 bedrooms · 2 beds · 2 baths;475130669;Erick;Sant Martí;Provençals del Poblenou;4.140.702;219.702;Entire home/apt;205;1;9;09/06/2023;5.09;3;0;9;HUTB-006732
7,34721E+17;Condo in Barcelona · ★4.63 · 1 bedroom · 1 bed · 1 shared bath;483034243;Margarita;Nou Barris;el Turó de la Peira;4.143.206;216.856;Private room;56;1;49;06/06/2023;6.15;3;259;49;
7,42671E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;9929616;Pamela;Sants-Montjuïc;el Poble Sec;4.137.349;216.108;Entire home/apt;250;32;0;;;1;194;0;Exempt
7,42709E+17;Loft in Barcelona · 1 bedroom · 1 bed · 1 bath;21001957;Natalia;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;413.852.153;2.182.489;Entire home/apt;129;32;1;06/05/2023;0.83;3;344;1;Exempt
7,42721E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths;293612039;Home Club;Eixample;l'Antiga Esquerra de l'Eixample;41.391.929;21.558.642;Entire home/apt;165;31;0;;;10;229;0;
7,31532E+17;Guest suite in Barcelona · 1 bedroom · 2 beds · 1 bath;603091;Laura;Eixample;la Dreta de l'Eixample;4.139.736;217.223;Entire home/apt;130;30;1;07/05/2023;0.86;1;329;1;Exempt
7,34757E+17;Condo in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths;142398205;Summer;Eixample;Sant Antoni;4.137.864;215.761;Entire home/apt;125;30;6;25/04/2023;1.13;4;113;6;Exempt
7,31619E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath;28860348;Elena;Sants-Montjuïc;Sants;413.825.416;21.375.565;Private room;48;30;2;07/05/2023;0.29;2;351;2;
7,42723E+17;Serviced apartment in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths;367041953;Maria;Eixample;la Nova Esquerra de l'Eixample;4.138.017;214.826;Private room;76;1;4;21/03/2023;0.82;21;331;4;Exempt
7,35155E+17;Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 shared bath;202696762;Igor;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.706;217.672;Private room;94;1;18;19/05/2023;2.27;2;362;18;
7,4282E+17;Condo in Barcelona · ★3.33 · 1 bedroom · 1 bed · 2 shared baths;228920555;Pepa Y Pepe;Gràcia;el Camp d'en Grassot i Gràcia Nova;4.141.046;216.155;Private room;30;32;3;22/05/2023;0.51;22;82;3;
7,35162E+17;Rental unit in Barcelona · ★4.80 · 1 bedroom · 2 beds · 1 bath;454853949;Wilson;Sant Martí;Sant Martí de Provençals;4.141.481.309.585.470;21.945.253.037.672.700;Entire home/apt;106;3;10;24/05/2023;4.84;1;9;10;Exempt
7,42904E+17;Condo in Barcelona · 1 bedroom · 1 bed · 2 shared baths;228920555;Pepa Y Pepe;Gràcia;la Vila de Gràcia;4.140.738;215.613;Private room;30;32;1;03/04/2023;0.43;22;78;1;
7,31667E+17;Rental unit in Barcelona · ★4.08 · 1 bedroom · 1 bed · 1 shared bath;289642035;Roberto;Ciutat Vella;el Raval;4.138.249;216.991;Private room;93;2;25;30/05/2023;3.10;12;86;25;
7,46254E+17;Rental unit in Barcelona · 1 bedroom · 2 beds · 1 private bath;2004002;Xabier;Eixample;la Dreta de l'Eixample;4.139.013;217.236;Private room;46;31;1;15/03/2023;0.34;2;34;1;
7,35176E+17;Rental unit in Barcelona · ★3.88 · 2 bedrooms · 3 beds · 1 bath;328004770;Barnarent;Sants-Montjuïc;Sants;4.137.801;213.094;Entire home/apt;180;1;8;20/05/2023;1.05;19;313;8;HUTB-012462
7,46256E+17;Rental unit in Barcelona · ★4.93 · 1 bedroom · 1 bed · 1 shared bath;52002521;Niki;Ciutat Vella;el Barri Gòtic;4.138.657;217.315;Private room;57;3;29;03/06/2023;3.88;6;147;29;
7,43144E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;20875668;Stf;Gràcia;la Vila de Gràcia;4.140.149;216.365;Private room;35;31;0;;;1;180;0;
7,35181E+17;Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath;44843017;Isabel Cristina;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4.139.632;214.253;Private room;61;31;10;06/03/2023;1.33;1;173;10;
7,43181E+17;Rental unit in Barcelona · ★4.96 · 1 bedroom · 1 bed · 1 shared bath;323137504;Ela;Ciutat Vella;el Barri Gòtic;4.138.277;217.627;Private room;103;3;24;06/06/2023;4.80;2;49;24;Exempt
7,43225E+17;Rental unit in Barcelona · ★5.0 · 8 bedrooms · 12 beds · 4.5 baths;103113910;Cepunt;Ciutat Vella;el Barri Gòtic;413.861.445;2.172.704;Entire home/apt;1086;3;3;25/04/2023;0.61;3;98;3;HUTB-013135
7,46265E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;131674933;Raquel;Ciutat Vella;la Barceloneta;4.138.004;218.977;Entire home/apt;45;32;0;;;5;192;0;Exempt
7,46266E+17;Rental unit in Barcelona · 3 bedrooms · 1 bed · 1 shared bath;461820156;Selling;Ciutat Vella;el Barri Gòtic;4.138.000.963.623.790;217.903.839.094.622;Private room;38;32;0;;;134;148;0;
7,35189E+17;Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths;1744516;Silvia & Luís;Sants-Montjuïc;la Bordeta;4.137.097;213.639;Entire home/apt;79;32;2;30/04/2023;0.32;29;354;2;
7,46273E+17;Rental unit in Barcelona · 1 bedroom · 2 beds · 1 bath;131674933;Raquel;Ciutat Vella;la Barceloneta;4.138.068;219.146;Entire home/apt;68;32;0;;;5;225;0;Exempt
7,43247E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 baths;39205260;Monika;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;413.873.861;21.801.228;Entire home/apt;108;31;0;;;1;0;0;
7,35231E+17;Rental unit in Barcelona · 3 bedrooms · 1 bed · 1 bath;483129787;Alberto;Sant Martí;el Camp de l'Arpa del Clot;4.141.311;218.121;Entire home/apt;60;31;0;;;12;262;0;
7,43358E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;484631064;Matilde;Horta-Guinardó;Sant Genís dels Agudells;4.142.724;213.642;Private room;19;31;0;;;1;0;0;
7,4629E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 1 shared bath;461820156;Selling;Ciutat Vella;el Barri Gòtic;4.137.935.426.727.810;217.959.417.964.136;Private room;34;32;0;;;134;288;0;
7,46338E+17;Rental unit in Barcelona · ★4.36 · 2 bedrooms · 3 beds · 1 bath;5107063;Sergio;Sants-Montjuïc;Sants;413.732.546;21.320.358;Entire home/apt;145;4;11;07/06/2023;1.58;11;334;11;HUTB117514
7,35269E+17;Condo in Barcelona · ★4.72 · 1 bedroom · 1 bed · 1 shared bath;341953160;Andrés;Ciutat Vella;el Barri Gòtic;4.138.135;217.575;Private room;51;2;18;25/05/2023;2.47;2;322;18;
7,46339E+17;Rental unit in Barcelona · 2 bedrooms · 3 beds · 2 baths;436140745;Itai;Ciutat Vella;el Barri Gòtic;413.797.086;21.765.149;Entire home/apt;90;31;1;13/03/2023;0.33;1;314;1;
7,43479E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;228920555;Pepa Y Pepe;Gràcia;la Vila de Gràcia;4.140.159;216.253;Private room;25;32;0;;;22;90;0;
7,35291E+17;Rental unit in Barcelona · ★4.46 · 3 bedrooms · 4 beds · 1 bath;328004770;Barnarent;Sants-Montjuïc;Sants - Badal;4.137.481;212.441;Entire home/apt;132;1;13;27/05/2023;2.91;19;220;13;HUTB-004735
7,43654E+17;Rental unit in Barcelona · ★4.33 · 1 bedroom · 1 bed · 2 shared baths;55572743;Rodrigo Roja;Ciutat Vella;el Raval;41.379.105.737.453.600;217.024.878.629.193;Private room;83;3;27;07/06/2023;5.70;5;323;27;
7,4649E+17;Guesthouse in Barcelona · ★New · 1 bedroom · 1 bed · 1.5 baths;455541025;Juan Carlos;Sant Martí;el Parc i la Llacuna del Poblenou;4.139.688.251.533.330;2.191.751.727.070.670;Private room;44;32;0;;;1;329;0;
7,353E+17;Condo in Barcelona · 2 bedrooms · 2 beds · 1 bath;3331541;Byron;Ciutat Vella;el Barri Gòtic;4.138.139;217.345;Entire home/apt;70;32;0;;;1;326;0;
7,46831E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 1 shared bath;461820156;Selling;Ciutat Vella;el Barri Gòtic;4.137.791.838.568.840;21.780.690.504.337.900;Private room;34;32;0;;;134;344;0;
7,46877E+17;Camper/RV in Barcelona · 1 bedroom · 1 bed · Half-bath;198739388;Ricardo;Sarrià-Sant Gervasi;el Putxet i el Farró;414.106.356;21.411.018;Entire home/apt;79;4;1;24/04/2023;0.63;1;363;1;Exempt
7,43805E+17;Condo in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 private bath;99780419;Nan;Eixample;la Sagrada Família;4.140.792.409.059.900;2.174.971.840.732.460;Private room;72;2;32;09/06/2023;5.93;1;74;32;
7,44147E+17;Rental unit in Barcelona · ★4.83 · 1 bedroom · 1 bed · 1 shared bath;52002521;Niki;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.844;217.358;Private room;89;3;36;02/06/2023;4.82;6;176;36;
7,35882E+17;Serviced apartment in Barcelona · 2 bedrooms · 3 beds · 2 baths;47171261;Lodging Team;Ciutat Vella;el Barri Gòtic;4.138.155;217.709;Entire home/apt;156;32;2;11/01/2023;0.31;72;62;2;Exempt
7,46899E+17;Rental unit in Barcelona · 3 bedrooms · 6 beds · 2 baths;396363;Alcambarcelona;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;413.844.474;21.783.805;Entire home/apt;270;1;0;;;116;204;0;Exempt
7,4691E+17;Rental unit in Barcelona · 2 bedrooms · 3 beds · 2 baths;396363;Alcambarcelona;Ciutat Vella;el Barri Gòtic;413.830.731;2.179.548;Entire home/apt;208;1;0;;;116;174;0;Exempt
7,35983E+17;Rental unit in Barcelona · ★4.33 · 1 bedroom · 1 bed · 1 shared bath;483271592;Carolina;Les Corts;les Corts;4.138.269;213.033;Private room;40;1;3;17/02/2023;0.46;1;160;3;
7,46925E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 1 shared bath;461820156;Selling;Ciutat Vella;el Barri Gòtic;41.378.279.720.155.400;2.179.403.819.883.050;Private room;35;32;0;;;134;191;0;
7,4434E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;484812995;Karina;Sants-Montjuïc;Hostafrancs;4.137.634;214.397;Entire home/apt;86;31;1;28/02/2023;0.29;1;177;1;
7,36084E+17;Rental unit in Barcelona · ★4.93 · 1 bedroom · 1 bed · 1 shared bath;179173905;Alecs Y Carola;Ciutat Vella;el Raval;4.138.389;216.459;Private room;101;2;42;08/06/2023;5.94;3;69;42;
7,44603E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;221480824;Badi;Eixample;la Dreta de l'Eixample;4.138.605;216.691;Private room;48;32;0;;;67;247;0;
7,44711E+17;Rental unit in Barcelona · 4 bedrooms · 8 beds · 4.5 baths;410060534;Adam;Eixample;la Dreta de l'Eixample;4.138.781;216.598;Entire home/apt;90;30;1;17/01/2023;0.21;30;3;1;Exempt
7,44762E+17;Rental unit in Barcelona · ★New · 3 bedrooms · 3 beds · 1 bath;457413961;J.Maria;Sant Martí;el Parc i la Llacuna del Poblenou;4.140.134;219.074;Entire home/apt;80;31;0;;;2;332;0;
7,46942E+17;Rental unit in  Barcelona · ★4.14 · 2 bedrooms · 4 beds · 1 bath;238724735;BBarcelona Apartments;Horta-Guinardó;el Carmel;414.198.587;21.572.103;Entire home/apt;231;1;7;05/04/2023;0.96;18;165;7;HUTB-007437
7,46973E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 1 shared bath;461820156;Selling;Ciutat Vella;el Barri Gòtic;4.137.816.969.027.030;2.179.372.606.223.710;Private room;35;32;0;;;134;0;0;
7,36238E+17;Serviced apartment in Barcelona · 3 bedrooms · 3 beds · 2 baths;47171261;Lodging Team;Eixample;la Nova Esquerra de l'Eixample;4.138.138;215.542;Entire home/apt;156;32;0;;;72;3;0;
7,46984E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 2 shared baths;461820156;Selling;Ciutat Vella;el Barri Gòtic;4.137.875.700.321.140;2.179.190.971.831.440;Private room;50;32;0;;;134;344;0;
7,36298E+17;Rental unit in Barcelona · 3 bedrooms · 4 beds · 2 baths;396363;Alcambarcelona;Eixample;la Sagrada Família;414.050.798;21.733.247;Entire home/apt;158;1;0;;;116;177;0;Exempt
7,47001E+17;Rental unit in Barcelona · ★4.64 · 1 bedroom · 1 bed · 1 shared bath;483034243;Margarita;Nou Barris;el Turó de la Peira;414.320.267;21.693.445;Private room;56;1;36;05/06/2023;6.39;3;279;36;
7,47024E+17;casa particular in Barcelona · 1 bedroom · 1 bed · 1 private bath;2262273;Serket;Sant Martí;Provençals del Poblenou;4.141.331;220.896;Private room;85;32;1;12/03/2023;0.33;16;337;1;
7,44767E+17;Condo in Barcelona · 3 bedrooms · 3 beds · 1 bath;21262313;Richard;Eixample;la Nova Esquerra de l'Eixample;4.138.488;215.068;Entire home/apt;100;32;1;26/01/2023;0.22;1;77;1;Exempt
7,3634E+17;Rental unit in Barcelona · ★4.62 · 1 bedroom · 1 bed · 1 bath;483353522;Camilo;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4.140.304;214.112;Entire home/apt;177;2;13;03/06/2023;3.05;1;56;13;Exempt
7,44795E+17;Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths;2735781;Norma;Horta-Guinardó;el Carmel;4.142.043;215.649;Private room;20;31;3;30/04/2023;0.71;1;203;3;
7,44796E+17;Rental unit in Barcelona · ★4.10 · 2 bedrooms · 2 beds · 1 bath;1391607;Aline I Andrea;Sants-Montjuïc;el Poble Sec;4.137.157;21.661;Entire home/apt;234;3;21;29/05/2023;3.00;118;77;21;HUTB-005959
7,47471E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;45906833;Maëlle;Sants-Montjuïc;la Marina de Port;4.135.715;214.273;Entire home/apt;90;10;2;11/04/2023;0.39;1;5;2;Exempt
7,3665E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths;346367515;Ukio;Gràcia;la Vila de Gràcia;4.140.078;216.275;Entire home/apt;145;31;0;;;265;94;0;
7,4748E+17;Rental unit in Barcelona · ★3.29 · 1 bedroom · 2 beds · 1.5 shared baths;367041953;Maria;Eixample;la Nova Esquerra de l'Eixample;4.138.191;214.872;Private room;66;1;7;05/02/2023;0.94;21;333;7;
7,36672E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths;346367515;Ukio;Gràcia;el Camp d'en Grassot i Gràcia Nova;4.140.166.994.874.330;2.165.096.786.591.840;Entire home/apt;141;31;0;;;265;156;0;
7,47517E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;396836370;Mariana;Ciutat Vella;la Barceloneta;41.379.136.277.480.200;2.192.607.364.624.800;Entire home/apt;116;1;1;10/04/2023;0.48;1;17;1;Exempt
7,44806E+17;Rental unit in Barcelona · 3 bedrooms · 3 beds · 2 baths;346367515;Ukio;Gràcia;la Vila de Gràcia;4.139.867;215.717;Entire home/apt;201;92;0;;;265;267;0;
7,36692E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;346367515;Ukio;Eixample;la Dreta de l'Eixample;4.139.096;217.203;Entire home/apt;152;31;0;;;265;316;0;
7,44841E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 5 baths;461820156;Selling;Ciutat Vella;el Raval;4.137.623;217.557;Private room;44;32;0;;;134;177;0;
7,44853E+17;Rental unit in Barcelona · 5 bedrooms · 1 bed · 5 baths;461820156;Selling;Ciutat Vella;el Raval;4.137.784;21.753;Private room;44;32;0;;;134;314;0;
7,4752E+17;casa particular in Barcelona · ★4.55 · 1 bedroom · 2 beds · 1 shared bath;485007800;Christophe;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.864;21.779;Private room;94;1;20;22/04/2023;3.08;3;356;20;
7,36764E+17;Rental unit in Barcelona · 3 bedrooms · 4 beds · 1 bath;157746231;Natalia;Sant Martí;Provençals del Poblenou;414.145;220.455;Entire home/apt;65;32;0;;;37;276;0;
7,47522E+17;Rental unit in Barcelona · ★4.14 · 1 bedroom · 1 bed · 1.5 shared baths;367041953;Maria;Eixample;la Nova Esquerra de l'Eixample;4.138.036;214.838;Private room;56;1;7;16/03/2023;0.94;21;326;7;
7,4753E+17;casa particular in Barcelona · 1 bedroom · 1 bed · 1 shared bath;63902691;Vincenzo;Ciutat Vella;el Barri Gòtic;413.824.737.403.923;2.174.418.568.611.140;Private room;20;31;2;01/03/2023;0.37;2;30;2;
7,44905E+17;Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath;157746231;Natalia;Eixample;la Nova Esquerra de l'Eixample;4.138.394;214.969;Entire home/apt;150;32;1;15/01/2023;0.20;37;161;1;
7,36789E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 2 baths;346367515;Ukio;Eixample;l'Antiga Esquerra de l'Eixample;4.138.424;215.708;Entire home/apt;135;31;0;;;265;251;0;
7,44907E+17;Serviced apartment in Barcelona · ★3.80 · 2 bedrooms · 2 beds · 2 baths;4290719;Alisa;Sants-Montjuïc;el Poble Sec;4.137.057;216.517;Entire home/apt;213;5;5;13/05/2023;0.94;1;263;5;Exempt
7,47543E+17;Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath;346367515;Ukio;Eixample;l'Antiga Esquerra de l'Eixample;4.139.116;214.816;Entire home/apt;127;31;1;15/01/2023;0.20;265;311;1;
7,36859E+17;Condo in Barcelona · 1 bedroom · 1 bed · 1 bath;20503968;Nick;Ciutat Vella;el Raval;413.770.986;21.750.715;Entire home/apt;46;32;1;03/05/2023;0.77;3;159;1;Exempt
7,47574E+17;Rental unit in Barcelona · 7 bedrooms · 1 bed · 2 shared baths;461820156;Selling;Eixample;la Dreta de l'Eixample;4.139.406;215.866;Private room;36;32;0;;;134;342;0;
7,47587E+17;Serviced apartment in Barcelona · ★4.55 · 1 bedroom · 1 bed · 1.5 shared baths;367041953;Maria;Eixample;la Nova Esquerra de l'Eixample;4.138.018;214.697;Private room;66;1;20;19/05/2023;2.78;21;320;20;Exempt
7,36877E+17;Rental unit in Barcelona · ★4.66 · 1 bedroom · 1 bed · 1 shared bath;483447878;Nedé;Gràcia;la Vila de Gràcia;4.140.242;216.178;Private room;67;4;32;05/06/2023;4.66;2;26;32;
7,47657E+17;Rental unit in Barcelona · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths;2439400;KeyBarcelona;Sants-Montjuïc;el Poble Sec;413.732.371;21.618.915;Entire home/apt;120;1;7;02/06/2023;2.08;47;85;7;HUTB-008489
7,47686E+17;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;397090058;Caterina;Ciutat Vella;el Raval;4.138.228;216.831;Entire home/apt;94;32;0;;;10;114;0;
7,44992E+17;Rental unit in Barcelona · 3 bedrooms · 5 beds · 2 baths;41209835;Neza;Eixample;la Dreta de l'Eixample;4.139.039;21.621;Entire home/apt;500;32;0;;;1;344;0;Exempt
7,36908E+17;Rental unit in Barcelona · 3 bedrooms · 4 beds · 1 bath;3376710;Maria StayBarcelona;Sant Martí;Provençals del Poblenou;4.141.421;220.438;Entire home/apt;65;32;0;;;38;276;0;
